YY,DD,MM,Kick-off,Date of the game,,Country,League,Seasons,ToG,Teams ,,Teams ID,,FT +OT Scores,,,,,,Draw,,,1 q ,,,OT Money Line,,OT Money Line,,OT Money Line,
,,,,GMT (UTC +0),PST (UTC -8),,,,,Home,Away,H,A,H,A,W,215.5,AH,TG,,H,A,H,A,R,matchbook,,pinnacle,,bet365,
,,,,,,,,,,,,,,,,,,,,,,,,,,H,A,H,A,H,A
2013,4,Dec,3:30,12/4/2013 3:30,12/3/2013 19:30,USA,NBA ,2013/2014,Regular,Golden State Warriors,Toronto Raptors,GSW,TOR,112,103,H,U,9,215,,,,19,36,A,1.31,2.10,1.32,3.77,1.30,3.65
2013,4,Dec,3:00,12/4/2013 3:00,12/3/2013 19:00,USA,NBA ,2013/2014,Regular,Sacramento Kings,Oklahoma City Thunder,SAC,OKC,95,97,A,U,2,192,,,,31,19,H,2.20,1.38,3.52,1.35,3.40,1.33
2013,4,Dec,1:30,12/4/2013 1:30,12/3/2013 17:30,USA,NBA ,2013/2014,Regular,Dallas Mavericks,Charlotte Hornets,DAL,CHA,89,82,H,U,7,171,,,,22,18,H,1.29,4.20,1.28,4.14,1.27,3.90
2013,4,Dec,1:00,12/4/2013 1:00,12/3/2013 17:00,USA,NBA ,2013/2014,Regular,Memphis Grizzlies,Phoenix Suns,MEM,PHX,110,91,H,U,19,201,,,,23,19,H,1.64,2.45,1.62,2.45,1.66,2.30
2013,4,Dec,0:30,12/4/2013 0:30,12/3/2013 16:30,USA,NBA ,2013/2014,Regular,Boston Celtics,Milwaukee Bucks,BOS,MIL,108,100,H,U,8,208,,,,28,23,H,1.32,3.90,1.31,3.81,1.30,3.65
2013,4,Dec,0:30,12/4/2013 0:30,12/3/2013 16:30,USA,NBA ,2013/2014,Regular,Brooklyn Nets,Denver Nuggets,BKN,DEN,87,111,A,U,24,198,,,,29,27,H,2.07,1.53,2.60,1.56,2.65,1.54
2013,4,Dec,0:30,12/4/2013 0:30,12/3/2013 16:30,USA,NBA ,2013/2014,Regular,Miami Heat,Detroit Pistons,MIA,DET,97,107,A,U,10,204,,,,18,28,A,1.14,2.14,1.15,6.34,1.14,6.00
2013,4,Dec,0:00,12/4/2013 0:00,12/3/2013 16:00,USA,NBA ,2013/2014,Regular,Philadelphia 76ers,Orlando Magic,PHI,ORL,126,125,H,O,1,251,OT,104,104,29,34,A,1.65,2.47,1.65,2.40,1.62,2.40
2013,3,Dec,3:00,12/3/2013 3:00,12/2/2013 19:00,USA,NBA ,2013/2014,Regular,Portland Trail Blazers,Indiana Pacers,POR,IND,106,102,H,U,4,208,,,,20,23,A,2.14,1.83,2.11,1.81,2.05,1.80
2013,3,Dec,2:00,12/3/2013 2:00,12/2/2013 18:00,USA,NBA ,2013/2014,Regular,Utah Jazz,Houston Rockets,UTA,HOU,109,103,H,U,6,212,,,,36,23,H,3.90,1.32,3.77,1.32,3.70,1.29
2013,3,Dec,1:30,12/3/2013 1:30,12/2/2013 17:30,USA,NBA ,2013/2014,Regular,San Antonio Spurs,Atlanta Hawks,SAS,ATL,102,100,H,U,2,202,,,,25,23,H,1.10,9.80,1.10,8.60,1.07,9.00
2013,3,Dec,1:00,12/3/2013 1:00,12/2/2013 17:00,USA,NBA ,2013/2014,Regular,Chicago Bulls,New Orleans Pelicans,CHI,NOP,128,131,A,O,3,259,OT,103,103,21,24,A,1.41,3.30,1.41,3.18,1.37,3.20
2013,3,Dec,0:00,12/3/2013 0:00,12/2/2013 16:00,USA,NBA ,2013/2014,Regular,Washington Wizards,Orlando Magic,WAS,ORL,98,80,H,U,18,178,,,,22,22,D,1.40,2.11,1.42,3.14,1.38,3.15
2013,2,Dec,2:30,12/2/2013 2:30,12/1/2013 18:30,USA,NBA ,2013/2014,Regular,Los Angeles Lakers,Portland Trail Blazers,LAL,POR,108,114,A,O,6,222,,,,24,32,A,,,2.35,1.67,2.35,1.64
2013,2,Dec,0:30,12/2/2013 0:30,12/1/2013 16:30,USA,NBA ,2013/2014,Regular,New York Knicks,New Orleans Pelicans,NYK,NOP,99,103,A,U,4,202,,,,20,16,H,1.95,1.99,1.95,1.95,1.86,1.95
2013,2,Dec,0:00,12/2/2013 0:00,12/1/2013 16:00,USA,NBA ,2013/2014,Regular,Oklahoma City Thunder,Minnesota Timberwolves,OKC,MIN,113,103,H,O,10,216,,,,26,32,A,1.24,2.09,1.23,4.77,1.22,4.50
2013,1,Dec,23:00,12/1/2013 23:00,12/1/2013 15:00,USA,NBA ,2013/2014,Regular,Miami Heat,Charlotte Hornets,MIA,CHA,99,98,H,U,1,197,,,,24,21,H,1.13,8.00,1.12,7.71,1.11,7.00
2013,1,Dec,23:00,12/1/2013 23:00,12/1/2013 15:00,USA,NBA ,2013/2014,Regular,Sacramento Kings,Golden State Warriors,SAC,GSW,113,115,A,O,2,228,,,,26,24,H,2.58,1.59,2.58,1.57,2.55,1.57
2013,1,Dec,20:30,12/1/2013 20:30,12/1/2013 12:30,USA,NBA ,2013/2014,Regular,Detroit Pistons,Philadelphia 76ers,DET,PHI,115,100,H,U,15,215,,,,40,25,H,1.23,2.15,1.25,4.50,1.23,4.25
2013,1,Dec,20:30,12/1/2013 20:30,12/1/2013 12:30,USA,NBA ,2013/2014,Regular,Los Angeles Clippers,Indiana Pacers,LAC,IND,100,105,A,U,5,205,,,,22,29,A,2.07,1.89,2.02,1.88,2.00,1.83
2013,1,Dec,18:00,12/1/2013 18:00,12/1/2013 10:00,USA,NBA ,2013/2014,Regular,Toronto Raptors,Denver Nuggets,TOR,DEN,98,112,A,U,14,210,,,,31,25,H,1.95,2.00,1.93,1.98,1.86,1.95
2013,1,Dec,2:00,12/1/2013 2:00,11/30/2013 18:00,USA,NBA ,2013/2014,Regular,Milwaukee Bucks,Boston Celtics,MIL,BOS,92,85,H,U,7,177,,,,19,27,A,2.11,1.83,2.10,1.83,2.20,1.71
2013,1,Dec,2:00,12/1/2013 2:00,11/30/2013 18:00,USA,NBA ,2013/2014,Regular,Phoenix Suns,Utah Jazz,PHX,UTA,104,112,A,O,8,216,,,,23,28,A,1.26,4.60,1.25,4.46,1.23,4.25
2013,1,Dec,1:30,12/1/2013 1:30,11/30/2013 17:30,USA,NBA ,2013/2014,Regular,Dallas Mavericks,Minnesota Timberwolves,DAL,MIN,106,112,A,O,6,218,,,,24,29,A,1.94,2.00,1.93,1.98,1.95,1.86
2013,1,Dec,1:30,12/1/2013 1:30,11/30/2013 17:30,USA,NBA ,2013/2014,Regular,San Antonio Spurs,Houston Rockets,SAS,HOU,106,112,A,O,6,218,,,,24,30,A,1.40,3.02,1.43,3.10,1.37,3.20
2013,1,Dec,1:00,12/1/2013 1:00,11/30/2013 17:00,USA,NBA ,2013/2014,Regular,Memphis Grizzlies,Brooklyn Nets,MEM,BKN,88,97,A,U,9,185,,,,19,24,A,1.26,4.55,1.27,4.22,1.26,4.00
2013,1,Dec,0:30,12/1/2013 0:30,11/30/2013 16:30,USA,NBA ,2013/2014,Regular,Cleveland Cavaliers,Chicago Bulls,CLE,CHI,97,93,H,U,4,190,,,,27,25,H,2.18,1.54,2.71,1.53,2.80,1.45
2013,1,Dec,0:00,12/1/2013 0:00,11/30/2013 16:00,USA,NBA ,2013/2014,Regular,Washington Wizards,Atlanta Hawks,WAS,ATL,108,101,H,U,7,209,,,,28,20,H,1.60,2.38,1.63,2.44,1.60,2.45
2013,30,Nov,3:00,11/30/2013 3:00,11/29/2013 19:00,USA,NBA ,2013/2014,Regular,Sacramento Kings,Los Angeles Clippers,SAC,LAC,98,104,A,U,6,202,OT,94,94,24,23,H,2.53,1.62,2.51,1.60,2.50,1.58
2013,30,Nov,2:00,11/30/2013 2:00,11/29/2013 18:00,USA,NBA ,2013/2014,Regular,Denver Nuggets,New York Knicks,DEN,NYK,97,95,H,U,2,192,,,,30,20,H,1.23,2.11,1.22,4.90,1.22,4.50
2013,30,Nov,2:00,11/30/2013 2:00,11/29/2013 18:00,USA,NBA ,2013/2014,Regular,Utah Jazz,Phoenix Suns,UTA,PHX,101,112,A,U,11,213,,,,33,31,H,2.16,1.82,2.12,1.81,2.10,1.76
2013,30,Nov,1:00,11/30/2013 1:00,11/29/2013 17:00,USA,NBA ,2013/2014,Regular,Houston Rockets,Brooklyn Nets,HOU,BKN,114,95,H,U,19,209,,,,33,17,H,1.17,6.00,1.18,5.61,1.20,4.75
2013,30,Nov,1:00,11/30/2013 1:00,11/29/2013 17:00,USA,NBA ,2013/2014,Regular,Indiana Pacers,Washington Wizards,IND,WAS,93,73,H,U,20,166,,,,28,14,H,1.16,2.11,1.18,5.61,1.16,5.50
2013,30,Nov,1:00,11/30/2013 1:00,11/29/2013 17:00,USA,NBA ,2013/2014,Regular,Oklahoma City Thunder,Golden State Warriors,OKC,GSW,113,112,H,O,1,225,OT,104,104,32,28,H,1.34,2.11,1.34,3.56,1.32,3.50
2013,30,Nov,1:00,11/30/2013 1:00,11/29/2013 17:00,USA,NBA ,2013/2014,Regular,Philadelphia 76ers,New Orleans Pelicans,PHI,NOP,105,121,A,O,16,226,,,,30,35,A,2.11,1.54,2.53,1.59,2.55,1.57
2013,30,Nov,0:30,11/30/2013 0:30,11/29/2013 16:30,USA,NBA ,2013/2014,Regular,Atlanta Hawks,Dallas Mavericks,ATL,DAL,88,87,H,U,1,175,,,,23,28,A,2.03,1.92,2.01,1.90,2.00,1.83
2013,30,Nov,0:30,11/30/2013 0:30,11/29/2013 16:30,USA,NBA ,2013/2014,Regular,Boston Celtics,Cleveland Cavaliers,BOS,CLE,103,86,H,U,17,189,,,,28,10,H,1.60,2.50,1.60,2.50,1.60,2.45
2013,30,Nov,0:30,11/30/2013 0:30,11/29/2013 16:30,USA,NBA ,2013/2014,Regular,Detroit Pistons,Los Angeles Lakers,DET,LAL,102,106,A,U,4,208,,,,32,31,H,1.49,2.06,1.50,2.80,1.45,2.80
2013,30,Nov,0:00,11/30/2013 0:00,11/29/2013 16:00,USA,NBA ,2013/2014,Regular,Charlotte Hornets,Milwaukee Bucks,CHA,MIL,92,76,H,U,16,168,,,,24,20,H,1.45,2.07,1.49,2.85,1.45,2.80
2013,30,Nov,0:00,11/30/2013 0:00,11/29/2013 16:00,USA,NBA ,2013/2014,Regular,Orlando Magic,San Antonio Spurs,ORL,SAS,91,109,A,U,18,200,,,,24,29,A,2.11,1.22,4.80,1.23,4.50,1.22
2013,30,Nov,0:00,11/30/2013 0:00,11/29/2013 16:00,USA,NBA ,2013/2014,Regular,Toronto Raptors,Miami Heat,TOR,MIA,83,90,A,U,7,173,,,,22,27,A,2.09,1.40,3.10,1.43,3.10,1.40
2013,28,Nov,3:30,11/28/2013 3:30,11/27/2013 19:30,USA,NBA ,2013/2014,Regular,Los Angeles Clippers,New York Knicks,LAC,NYK,93,80,H,U,13,173,,,,29,27,H,1.17,2.08,1.18,5.65,1.16,5.50
2013,28,Nov,2:00,11/28/2013 2:00,11/27/2013 18:00,USA,NBA ,2013/2014,Regular,Phoenix Suns,Portland Trail Blazers,PHX,POR,120,106,H,O,14,226,,,,21,32,A,2.51,1.65,2.50,1.60,2.45,1.60
2013,28,Nov,1:30,11/28/2013 1:30,11/27/2013 17:30,USA,NBA ,2013/2014,Regular,Dallas Mavericks,Golden State Warriors,DAL,GSW,103,99,H,U,4,202,,,,28,22,H,1.61,2.53,1.60,2.50,1.54,2.65
2013,28,Nov,1:00,11/28/2013 1:00,11/27/2013 17:00,USA,NBA ,2013/2014,Regular,Houston Rockets,Atlanta Hawks,HOU,ATL,113,84,H,U,29,197,,,,30,19,H,1.27,4.65,1.25,4.46,1.23,4.25
2013,28,Nov,1:00,11/28/2013 1:00,11/27/2013 17:00,USA,NBA ,2013/2014,Regular,Milwaukee Bucks,Washington Wizards,MIL,WAS,92,100,A,U,8,192,OT,87,87,23,25,A,2.24,1.72,2.29,1.70,2.35,1.64
2013,28,Nov,1:00,,,USA,NBA ,2013/2014,Regular,Minnesota Timberwolves,Denver Nuggets,MIN,DEN,110,117,A,O,7,227,,,,27,28,A,1.42,2.09,1.42,3.14,1.38,3.15
2013,28,Nov,1:00,11/28/2013 1:00,11/27/2013 17:00,USA,NBA ,2013/2014,Regular,Oklahoma City Thunder,San Antonio Spurs,OKC,SAS,94,88,H,U,6,182,,,,19,21,A,1.76,1.14,1.76,2.19,1.71,2.20
2013,28,Nov,0:30,11/28/2013 0:30,11/27/2013 16:30,USA,NBA ,2013/2014,Regular,Boston Celtics,Memphis Grizzlies,BOS,MEM,93,100,A,U,7,193,,,,13,27,A,2.33,1.67,2.36,1.67,2.30,1.66
2013,28,Nov,0:30,11/28/2013 0:30,11/27/2013 16:30,USA,NBA ,2013/2014,Regular,Brooklyn Nets,Los Angeles Lakers,BKN,LAL,94,99,A,U,5,193,,,,18,34,A,1.75,2.17,1.74,2.22,1.71,2.20
2013,28,Nov,0:30,11/28/2013 0:30,11/27/2013 16:30,USA,NBA ,2013/2014,Regular,Cleveland Cavaliers,Miami Heat,CLE,MIA,84,95,A,U,11,179,,,,28,22,H,2.19,1.23,5.08,1.21,5.00,1.19
2013,28,Nov,0:30,11/28/2013 0:30,11/27/2013 16:30,USA,NBA ,2013/2014,Regular,Detroit Pistons,Chicago Bulls,DET,CHI,79,99,A,U,20,178,,,,29,25,H,1.60,2.12,1.58,2.55,1.58,2.50
2013,28,Nov,1:00,11/28/2013 0:00,11/27/2013 16:00,USA,NBA ,2013/2014,Regular,Charlotte Hornets,Indiana Pacers,CHA,IND,74,99,A,U,25,173,,,,11,22,A,2.20,1.30,4.10,1.28,3.75,1.28
2013,28,Nov,0:00,11/28/2013 0:00,11/27/2013 16:00,USA,NBA ,2013/2014,Regular,Orlando Magic,Philadelphia 76ers,ORL,PHI,105,94,H,U,11,199,,,,33,27,H,1.58,2.06,1.59,2.53,1.58,2.50
2013,27,Nov,1:00,11/27/2013 1:00,11/26/2013 17:00,USA,NBA ,2013/2014,Regular,New Orleans Pelicans,Golden State Warriors,NOP,GSW,101,102,A,U,1,203,,,,18,28,A,2.07,1.70,2.27,1.71,2.25,1.68
2013,27,Nov,0:30,11/27/2013 0:30,11/26/2013 16:30,USA,NBA ,2013/2014,Regular,Atlanta Hawks,Orlando Magic,ATL,ORL,92,109,A,U,17,201,,,,25,26,A,1.27,2.13,1.28,4.10,1.28,3.75
2013,27,Nov,0:00,11/27/2013 0:00,11/26/2013 16:00,USA,NBA ,2013/2014,Regular,Toronto Raptors,Brooklyn Nets,TOR,BKN,100,102,A,U,2,202,,,,28,26,H,1.39,3.42,1.38,3.35,1.30,3.65
2013,27,Nov,0:00,11/27/2013 0:00,11/26/2013 16:00,USA,NBA ,2013/2014,Regular,Washington Wizards,Los Angeles Lakers,WAS,LAL,116,111,H,O,5,227,,,,31,29,H,1.48,2.74,1.56,2.62,1.57,2.55
2013,26,Nov,3:00,11/26/2013 3:00,11/25/2013 19:00,USA,NBA ,2013/2014,Regular,Portland Trail Blazers,New York Knicks,POR,NYK,102,91,H,U,11,193,,,,34,18,H,1.29,2.06,1.27,4.26,1.29,3.70
2013,26,Nov,2:00,11/26/2013 2:00,11/25/2013 18:00,USA,NBA ,2013/2014,Regular,Utah Jazz,Chicago Bulls,UTA,CHI,89,83,H,U,6,172,OT,78,78,23,18,H,2.50,1.60,2.50,1.60,2.45,1.60
2013,26,Nov,1:30,11/26/2013 1:30,11/25/2013 17:30,USA,NBA ,2013/2014,Regular,Dallas Mavericks,Denver Nuggets,DAL,DEN,96,110,A,U,14,206,,,,27,32,A,1.44,3.02,1.43,3.05,1.41,3.00
2013,26,Nov,10:30,11/26/2013 1:30,11/25/2013 17:30,USA,NBA ,2013/2014,Regular,San Antonio Spurs,New Orleans Pelicans,SAS,NOP,112,93,H,U,19,205,,,,27,24,H,1.15,2.16,1.17,5.80,1.16,5.50
2013,26,Nov,1:00,11/26/2013 1:00,11/25/2013 17:00,USA,NBA ,2013/2014,Regular,Memphis Grizzlies,Houston Rockets,MEM,HOU,86,93,A,U,7,179,,,,24,20,H,2.06,1.85,2.09,1.83,2.05,1.80
2013,26,Nov,0:30,11/26/2013 0:30,11/25/2013 16:30,USA,NBA ,2013/2014,Regular,Detroit Pistons,Milwaukee Bucks,DET,MIL,113,94,H,U,19,207,,,,38,18,H,1.31,2.10,1.31,3.85,1.29,3.70
2013,26,Nov,0:30,11/26/2013 0:30,11/25/2013 16:30,USA,NBA ,2013/2014,Regular,Miami Heat,Phoenix Suns,MIA,PHX,107,92,H,U,15,199,,,,24,21,H,1.11,9.00,1.10,8.60,1.09,8.00
2013,26,Nov,0:00,11/26/2013 0:00,11/25/2013 16:00,USA,NBA ,2013/2014,Regular,Charlotte Hornets,Boston Celtics,CHA,BOS,86,96,A,U,10,182,,,,21,14,H,1.60,2.50,1.60,2.50,1.60,2.45
2013,26,Nov,0:00,11/26/2013 0:00,11/25/2013 16:00,USA,NBA ,2013/2014,Regular,Indiana Pacers,Minnesota Timberwolves,IND,MIN,98,84,H,U,14,182,,,,28,24,H,1.31,3.82,1.33,3.64,1.32,3.50
2013,25,Nov,2:30,11/25/2013 2:30,11/24/2013 18:30,USA,NBA ,2013/2014,Regular,Los Angeles Lakers,Sacramento Kings,LAL,SAC,100,86,H,U,14,186,,,,29,24,H,1.59,2.53,1.60,2.51,1.55,2.60
2013,25,Nov,0:00,11/25/2013 0:00,11/24/2013 16:00,USA,NBA ,2013/2014,Regular,Oklahoma City Thunder,Utah Jazz,OKC,UTA,95,73,H,U,22,168,,,,22,13,H,1.05,2.10,1.06,12.25,1.05,12.00
2013,24,Nov,23:00,11/24/2013 23:00,11/24/2013 15:00,USA,NBA ,2013/2014,Regular,Orlando Magic,Phoenix Suns,ORL,PHX,96,104,A,U,8,200,,,,21,31,A,1.86,2.09,1.85,2.06,1.83,2.00
2013,24,Nov,20:30,11/24/2013 20:30,11/24/2013 12:30,USA,NBA ,2013/2014,Regular,Los Angeles Clippers,Chicago Bulls,LAC,CHI,121,82,H,U,39,203,,,,31,24,H,1.40,2.10,1.40,3.22,1.37,3.20
2013,24,Nov,19:00,11/24/2013 19:00,11/24/2013 11:00,USA,NBA ,2013/2014,Regular,Brooklyn Nets,Detroit Pistons,BKN,DET,97,109,A,U,12,206,,,,19,23,A,1.81,2.17,1.78,2.16,1.76,2.10
2013,24,Nov,3:30,11/24/2013 3:30,11/23/2013 19:30,USA,NBA ,2013/2014,Regular,Golden State Warriors,Portland Trail Blazers,GSW,POR,101,113,A,U,12,214,,,,24,23,H,1.64,2.48,1.62,2.45,1.58,2.50
2013,24,Nov,2:00,11/24/2013 2:00,11/23/2013 18:00,USA,NBA ,2013/2014,Regular,Denver Nuggets,Dallas Mavericks,DEN,DAL,102,100,H,U,2,202,,,,35,22,H,1.53,2.71,1.54,2.66,1.45,2.80
2013,24,Nov,1:30,11/24/2013 1:30,11/23/2013 17:30,USA,NBA ,2013/2014,Regular,Milwaukee Bucks,Charlotte Hornets,MIL,CHA,72,96,A,U,24,168,,,,21,25,A,1.75,2.20,1.80,2.13,1.76,2.10
2013,24,Nov,1:30,11/24/2013 1:30,11/23/2013 17:30,USA,NBA ,2013/2014,Regular,San Antonio Spurs,Cleveland Cavaliers,SAS,CLE,126,96,H,O,30,222,,,,30,21,H,1.10,2.17,1.12,7.71,1.11,7.00
2013,24,Nov,1:00,11/24/2013 1:00,11/23/2013 17:00,USA,NBA ,2013/2014,Regular,Houston Rockets,Minnesota Timberwolves,HOU,MIN,112,101,H,U,11,213,,,,25,18,H,1.38,2.16,1.39,3.27,1.37,3.20
2013,24,Nov,0:30,11/24/2013 0:30,11/23/2013 16:30,USA,NBA ,2013/2014,Regular,Atlanta Hawks,Boston Celtics,ATL,BOS,87,94,A,U,7,181,,,,24,25,A,1.25,2.18,1.24,4.54,1.23,4.25
2013,24,Nov,0:30,11/24/2013 0:30,11/23/2013 16:30,USA,NBA ,2013/2014,Regular,Miami Heat,Orlando Magic,MIA,ORL,101,99,H,U,2,200,,,,16,20,A,1.07,2.10,1.06,12.25,1.05,11.00
2013,24,Nov,0:00,11/24/2013 0:00,11/23/2013 16:00,USA,NBA ,2013/2014,Regular,Indiana Pacers,Philadelphia 76ers,IND,PHI,106,98,H,U,8,204,,,,25,22,H,1.06,2.10,1.05,13.00,1.05,12.25
2013,24,Nov,0:00,11/24/2013 0:00,11/23/2013 16:00,USA,NBA ,2013/2014,Regular,Washington Wizards,New York Knicks,WAS,NYK,98,89,H,U,9,187,,,,26,27,A,1.74,2.22,1.77,2.18,1.76,2.10
2013,23,Nov,20:30,11/23/2013 20:30,11/23/2013 12:30,USA,NBA ,2013/2014,Regular,Los Angeles Clippers,Sacramento Kings,LAC,SAC,103,102,H,U,1,205,,,,29,13,H,1.14,2.09,1.17,5.98,1.16,5.50
2013,23,Nov,3:30,11/23/2013 3:30,11/22/2013 19:30,USA,NBA ,2013/2014,Regular,Los Angeles Lakers,Golden State Warriors,LAL,GSW,102,95,H,U,7,197,,,,22,21,H,2.70,1.55,2.64,1.55,2.70,1.50
2013,23,Nov,3:00,11/23/2013 3:00,11/22/2013 19:00,USA,NBA ,2013/2014,Regular,Portland Trail Blazers,Chicago Bulls,POR,CHI,98,95,H,U,3,193,,,,22,32,A,1.62,2.07,1.63,2.44,1.62,2.40
2013,23,Nov,1:30,11/23/2013 1:30,11/22/2013 17:30,USA,NBA ,2013/2014,Regular,Dallas Mavericks,Utah Jazz,DAL,UTA,103,93,H,U,10,196,,,,31,18,H,1.11,2.13,1.13,7.38,1.12,6.50
2013,23,Nov,1:00,11/23/2013 1:00,11/22/2013 17:00,USA,NBA ,2013/2014,Regular,Memphis Grizzlies,San Antonio Spurs,MEM,SAS,86,102,A,U,16,188,,,,21,26,A,2.04,1.87,2.04,1.87,1.95,1.86
2013,23,Nov,1:00,11/23/2013 1:00,11/22/2013 17:00,USA,NBA ,2013/2014,Regular,Minnesota Timberwolves,Brooklyn Nets,MIN,BKN,111,81,H,U,30,192,,,,30,14,H,1.23,4.90,1.22,4.85,1.22,4.50
2013,23,Nov,1:00,11/23/2013 1:00,11/22/2013 17:00,USA,NBA ,2013/2014,Regular,New Orleans Pelicans,Cleveland Cavaliers,NOP,CLE,104,100,H,U,4,204,,,,21,20,H,1.36,2.20,1.34,3.56,1.31,3.60
2013,23,Nov,0:30,11/23/2013 0:30,11/22/2013 16:30,USA,NBA ,2013/2014,Regular,Boston Celtics,Indiana Pacers,BOS,IND,82,97,A,U,15,179,,,,25,22,H,2.18,1.30,4.10,1.28,4.00,1.26
2013,23,Nov,0:30,11/23/2013 0:30,11/22/2013 16:30,USA,NBA ,2013/2014,Regular,Detroit Pistons,Atlanta Hawks,DET,ATL,89,96,A,U,7,185,,,,22,27,A,1.57,2.09,1.56,2.60,1.57,2.55
2013,23,Nov,0:00,11/23/2013 0:00,11/22/2013 16:00,USA,NBA ,2013/2014,Regular,Charlotte Hornets,Phoenix Suns,CHA,PHX,91,98,A,U,7,189,,,,24,27,A,1.85,2.11,1.83,2.10,1.80,2.05
2013,23,Nov,0:00,11/23/2013 0:00,11/22/2013 16:00,USA,NBA ,2013/2014,Regular,Philadelphia 76ers,Milwaukee Bucks,PHI,MIL,115,107,H,O,8,222,OT,102,102,28,20,H,1.64,2.41,1.65,2.40,1.64,2.35
2013,23,Nov,0:00,11/23/2013 0:00,11/22/2013 16:00,USA,NBA ,2013/2014,Regular,Toronto Raptors,Washington Wizards,TOR,WAS,96,88,H,U,8,184,,,,32,27,H,1.55,2.10,1.56,2.62,1.55,2.60
2013,22,Nov,3:30,11/22/2013 3:30,11/21/2013 19:30,USA,NBA ,2013/2014,Regular,Denver Nuggets,Chicago Bulls,DEN,CHI,97,87,H,U,10,184,,,,24,25,A,2.06,1.89,2.00,1.91,2.00,1.83
2013,22,Nov,1:00,11/22/2013 1:00,11/21/2013 17:00,USA,NBA ,2013/2014,Regular,Oklahoma City Thunder,Los Angeles Clippers,OKC,LAC,105,91,H,U,14,196,,,,28,22,H,1.49,3.00,1.47,2.90,1.43,2.90
2013,21,Nov,3:30,11/21/2013 3:30,11/20/2013 19:30,USA,NBA ,2013/2014,Regular,Golden State Warriors,Memphis Grizzlies,GSW,MEM,81,88,A,U,7,169,OT,75,75,26,16,H,1.60,2.55,1.60,2.50,1.60,2.45
2013,21,Nov,2:30,11/21/2013 2:30,11/20/2013 18:30,USA,NBA ,2013/2014,Regular,Dallas Mavericks,Houston Rockets,DAL,HOU,123,120,H,O,3,243,,,,29,40,A,1.60,2.51,1.65,2.39,1.66,2.30
2013,21,Nov,2:00,11/21/2013 2:00,11/20/2013 18:00,USA,NBA ,2013/2014,Regular,Phoenix Suns,Sacramento Kings,PHX,SAC,106,113,A,O,7,219,,,,27,27,D,,,1.46,2.95,1.44,2.85
2013,21,Nov,1:30,11/21/2013 1:30,11/20/2013 17:30,USA,NBA ,2013/2014,Regular,San Antonio Spurs,Boston Celtics,SAS,BOS,104,93,H,U,11,197,,,,22,25,A,1.06,12.00,1.04,15.50,1.04,13.50
2013,21,Nov,1:00,11/21/2013 1:00,11/20/2013 17:00,USA,NBA ,2013/2014,Regular,Milwaukee Bucks,Portland Trail Blazers,MIL,POR,82,91,A,U,9,173,,,,24,23,H,2.82,1.50,2.84,1.49,2.80,1.45
2013,21,Nov,1:00,11/21/2013 1:00,11/20/2013 17:00,USA,NBA ,2013/2014,Regular,Minnesota Timberwolves,Los Angeles Clippers,MIN,LAC,98,102,A,U,4,200,,,,24,24,D,1.91,1.95,1.94,1.96,1.86,1.95
2013,21,Nov,1:00,11/21/2013 1:00,11/20/2013 17:00,USA,NBA ,2013/2014,Regular,New Orleans Pelicans,Utah Jazz,NOP,UTA,105,98,H,U,7,203,,,,20,17,H,1.17,2.09,1.17,5.98,1.15,5.75
2013,21,Nov,0:30,11/21/2013 0:30,11/20/2013 16:30,USA,NBA ,2013/2014,Regular,Atlanta Hawks,Detroit Pistons,ATL,DET,93,85,H,U,8,178,,,,15,13,H,1.52,2.77,1.51,2.75,1.50,2.70
2013,21,Nov,0:00,11/21/2013 0:00,11/20/2013 16:00,USA,NBA ,2013/2014,Regular,Charlotte Hornets,Brooklyn Nets,CHA,BKN,95,91,H,U,4,186,,,,30,29,H,2.29,1.70,2.29,1.70,2.25,1.68
2013,21,Nov,0:00,11/21/2013 0:00,11/20/2013 16:00,USA,NBA ,2013/2014,Regular,Cleveland Cavaliers,Washington Wizards,CLE,WAS,91,98,A,U,7,189,,,,19,30,A,1.71,2.30,1.70,2.29,1.66,2.30
2013,21,Nov,0:00,11/21/2013 0:00,11/20/2013 16:00,USA,NBA ,2013/2014,Regular,New York Knicks,Indiana Pacers,NYK,IND,96,103,A,U,7,199,OT,89,89,19,14,H,3.06,1.46,3.22,1.40,3.10,1.40
2013,21,Nov,0:00,11/21/2013 0:00,11/20/2013 16:00,USA,NBA ,2013/2014,Regular,Orlando Magic,Miami Heat,ORL,MIA,92,120,A,U,28,212,,,,20,25,A,4.20,1.29,3.97,1.29,3.80,1.27
2013,21,Nov,0:00,11/21/2013 0:00,11/20/2013 16:00,USA,NBA ,2013/2014,Regular,Philadelphia 76ers,Toronto Raptors,PHI,TOR,98,108,A,U,10,206,,,,25,25,D,2.51,1.61,2.50,1.60,2.45,1.60
2013,20,Nov,3:00,11/20/2013 3:00,11/19/2013 19:00,USA,NBA ,2013/2014,Regular,Sacramento Kings,Phoenix Suns,SAC,PHX,107,104,H,U,3,211,,,,33,25,H,1.81,2.12,1.80,2.13,1.76,2.10
2013,20,Nov,1:00,11/20/2013 1:00,11/19/2013 17:00,USA,NBA ,2013/2014,Regular,Houston Rockets,Boston Celtics,HOU,BOS,109,85,H,U,24,194,,,,40,18,H,1.12,2.12,1.16,6.16,1.14,6.00
